topic_index,variable,variable_role,association_kind,association,association_strength,topic_rank
47,true_histology_type,effect_modifier,categorical_eta,0.01129376424797748,0.01129376424797748,54
53,true_prior_platinum_therapy,confounder,categorical_eta,0.7279749536333301,0.7279749536333301,99
2,true_prior_platinum_therapy,confounder,categorical_eta,0.6062872214831467,0.6062872214831467,26
50,true_prior_platinum_therapy,confounder,categorical_eta,0.5926868655120787,0.5926868655120787,95
21,true_prior_platinum_therapy,confounder,categorical_eta,0.5906380200584401,0.5906380200584401,87
20,true_prior_platinum_therapy,confounder,categorical_eta,0.5701190468270623,0.5701190468270623,32
38,true_prior_platinum_therapy,confounder,categorical_eta,0.4760291885510386,0.4760291885510386,66
62,true_prior_platinum_therapy,confounder,categorical_eta,0.4138830733612021,0.4138830733612021,94
74,true_prior_platinum_therapy,confounder,categorical_eta,0.4118441083765588,0.4118441083765588,83
13,true_prior_platinum_therapy,confounder,categorical_eta,0.3633157518506143,0.3633157518506143,52
64,true_prior_platinum_therapy,confounder,categorical_eta,0.36271400383907226,0.36271400383907226,11
19,true_prior_platinum_therapy,confounder,categorical_eta,0.34518642689697315,0.34518642689697315,36
27,true_prior_platinum_therapy,confounder,categorical_eta,0.33575614013488475,0.33575614013488475,22
88,true_prior_platinum_therapy,confounder,categorical_eta,0.3169727735085158,0.3169727735085158,70
11,true_prior_platinum_therapy,confounder,categorical_eta,0.3139157088131489,0.3139157088131489,96
25,true_prior_platinum_therapy,confounder,categorical_eta,0.31099645444658547,0.31099645444658547,60
22,true_prior_platinum_therapy,confounder,categorical_eta,0.27919785179282386,0.27919785179282386,73
28,true_prior_platinum_therapy,confounder,categorical_eta,0.25123675314654614,0.25123675314654614,20
4,true_prior_platinum_therapy,confounder,categorical_eta,0.24840660312476956,0.24840660312476956,86
14,true_prior_platinum_therapy,confounder,categorical_eta,0.24517489252011096,0.24517489252011096,92
58,true_prior_platinum_therapy,confounder,categorical_eta,0.21863161569229597,0.21863161569229597,97
63,true_prior_platinum_therapy,confounder,categorical_eta,0.21062842980000557,0.21062842980000557,1
86,true_prior_platinum_therapy,confounder,categorical_eta,0.20178956318875832,0.20178956318875832,15
73,true_prior_platinum_therapy,confounder,categorical_eta,0.2012440831775759,0.2012440831775759,45
98,true_prior_platinum_therapy,confounder,categorical_eta,0.19942975761354775,0.19942975761354775,65
26,true_prior_platinum_therapy,confounder,categorical_eta,0.19104957087913862,0.19104957087913862,69
67,true_prior_platinum_therapy,confounder,categorical_eta,0.1882221245544045,0.1882221245544045,51
65,true_prior_platinum_therapy,confounder,categorical_eta,0.1777804919186106,0.1777804919186106,37
69,true_prior_platinum_therapy,confounder,categorical_eta,0.17011013160982666,0.17011013160982666,40
97,true_prior_platinum_therapy,confounder,categorical_eta,0.16918457869811407,0.16918457869811407,74
79,true_prior_platinum_therapy,confounder,categorical_eta,0.15700900651655675,0.15700900651655675,30
81,true_prior_platinum_therapy,confounder,categorical_eta,0.15661860414761655,0.15661860414761655,3
92,true_prior_platinum_therapy,confounder,categorical_eta,0.1483800405328358,0.1483800405328358,91
34,true_prior_platinum_therapy,confounder,categorical_eta,0.146306971520512,0.146306971520512,75
46,true_prior_platinum_therapy,confounder,categorical_eta,0.1456372414968791,0.1456372414968791,35
37,true_prior_platinum_therapy,confounder,categorical_eta,0.13787976213263603,0.13787976213263603,64
15,true_prior_platinum_therapy,confounder,categorical_eta,0.1321301647570896,0.1321301647570896,13
68,true_prior_platinum_therapy,confounder,categorical_eta,0.12840017710506682,0.12840017710506682,10
95,true_prior_platinum_therapy,confounder,categorical_eta,0.12715400793320616,0.12715400793320616,27
93,true_prior_platinum_therapy,confounder,categorical_eta,0.1255562018517126,0.1255562018517126,68
57,true_prior_platinum_therapy,confounder,categorical_eta,0.12063310242391369,0.12063310242391369,18
90,true_prior_platinum_therapy,confounder,categorical_eta,0.10767835373115055,0.10767835373115055,59
59,true_prior_platinum_therapy,confounder,categorical_eta,0.10671419119997388,0.10671419119997388,2
10,true_prior_platinum_therapy,confounder,categorical_eta,0.10265562219863196,0.10265562219863196,42
82,true_prior_platinum_therapy,confounder,categorical_eta,0.1020146794261729,0.1020146794261729,14
80,true_prior_platinum_therapy,confounder,categorical_eta,0.10144287927383737,0.10144287927383737,61
9,true_prior_platinum_therapy,confounder,categorical_eta,0.09942158759894613,0.09942158759894613,46
29,true_prior_platinum_therapy,confounder,categorical_eta,0.0991973815678084,0.0991973815678084,49
77,true_prior_platinum_therapy,confounder,categorical_eta,0.09696609823737334,0.09696609823737334,88
45,true_prior_platinum_therapy,confounder,categorical_eta,0.09641961524297507,0.09641961524297507,34
83,true_prior_platinum_therapy,confounder,categorical_eta,0.09450483408922453,0.09450483408922453,28
33,true_prior_platinum_therapy,confounder,categorical_eta,0.09432801723682394,0.09432801723682394,47
72,true_prior_platinum_therapy,confounder,categorical_eta,0.0917527025309634,0.0917527025309634,8
49,true_prior_platinum_therapy,confounder,categorical_eta,0.08934689309544122,0.08934689309544122,38
24,true_prior_platinum_therapy,confounder,categorical_eta,0.08856766487618664,0.08856766487618664,48
6,true_prior_platinum_therapy,confounder,categorical_eta,0.08688070358009162,0.08688070358009162,56
61,true_prior_platinum_therapy,confounder,categorical_eta,0.08592499735144088,0.08592499735144088,79
44,true_prior_platinum_therapy,confounder,categorical_eta,0.08486082296263098,0.08486082296263098,5
0,true_prior_platinum_therapy,confounder,categorical_eta,0.08468556175325849,0.08468556175325849,41
47,true_prior_platinum_therapy,confounder,categorical_eta,0.08355953992019444,0.08355953992019444,54
85,true_prior_platinum_therapy,confounder,categorical_eta,0.08263596133612944,0.08263596133612944,57
66,true_prior_platinum_therapy,confounder,categorical_eta,0.08213166689953812,0.08213166689953812,58
96,true_prior_platinum_therapy,confounder,categorical_eta,0.08031722238693546,0.08031722238693546,4
76,true_prior_platinum_therapy,confounder,categorical_eta,0.07868295708830014,0.07868295708830014,100
5,true_prior_platinum_therapy,confounder,categorical_eta,0.07654059612739049,0.07654059612739049,43
36,true_prior_platinum_therapy,confounder,categorical_eta,0.07391410853029254,0.07391410853029254,72
1,true_prior_platinum_therapy,confounder,categorical_eta,0.07391214962351841,0.07391214962351841,85
35,true_prior_platinum_therapy,confounder,categorical_eta,0.07360418746177264,0.07360418746177264,55
48,true_prior_platinum_therapy,confounder,categorical_eta,0.07310209929312624,0.07310209929312624,23
87,true_prior_platinum_therapy,confounder,categorical_eta,0.0723741855068207,0.0723741855068207,17
18,true_prior_platinum_therapy,confounder,categorical_eta,0.07176987915363733,0.07176987915363733,80
84,true_prior_platinum_therapy,confounder,categorical_eta,0.07034692198027519,0.07034692198027519,90
41,true_prior_platinum_therapy,confounder,categorical_eta,0.06758055241345706,0.06758055241345706,50
12,true_prior_platinum_therapy,confounder,categorical_eta,0.06695438001087728,0.06695438001087728,9
42,true_prior_platinum_therapy,confounder,categorical_eta,0.06639841096919559,0.06639841096919559,62
52,true_prior_platinum_therapy,confounder,categorical_eta,0.056642854038797395,0.056642854038797395,31
78,true_prior_platinum_therapy,confounder,categorical_eta,0.05531976024861429,0.05531976024861429,12
23,true_prior_platinum_therapy,confounder,categorical_eta,0.050691768746883324,0.050691768746883324,6
3,true_prior_platinum_therapy,confounder,categorical_eta,0.04633842915205315,0.04633842915205315,98
70,true_prior_platinum_therapy,confounder,categorical_eta,0.04486806435786048,0.04486806435786048,82
39,true_prior_platinum_therapy,confounder,categorical_eta,0.04454262645727004,0.04454262645727004,29
51,true_prior_platinum_therapy,confounder,categorical_eta,0.04330465297572329,0.04330465297572329,19
71,true_prior_platinum_therapy,confounder,categorical_eta,0.04255030190692514,0.04255030190692514,7
60,true_prior_platinum_therapy,confounder,categorical_eta,0.0417358509467966,0.0417358509467966,77
75,true_prior_platinum_therapy,confounder,categorical_eta,0.03816723715408623,0.03816723715408623,16
31,true_prior_platinum_therapy,confounder,categorical_eta,0.03739109043689866,0.03739109043689866,44
91,true_prior_platinum_therapy,confounder,categorical_eta,0.03684311947585271,0.03684311947585271,84
94,true_prior_platinum_therapy,confounder,categorical_eta,0.03632122075347633,0.03632122075347633,93
16,true_prior_platinum_therapy,confounder,categorical_eta,0.035993568082577615,0.035993568082577615,21
8,true_prior_platinum_therapy,confounder,categorical_eta,0.03340063439467997,0.03340063439467997,39
32,true_prior_platinum_therapy,confounder,categorical_eta,0.03080039474996704,0.03080039474996704,24
99,true_prior_platinum_therapy,confounder,categorical_eta,0.028223638388456145,0.028223638388456145,78
56,true_prior_platinum_therapy,confounder,categorical_eta,0.01994436484833196,0.01994436484833196,53
89,true_prior_platinum_therapy,confounder,categorical_eta,0.016114821680197237,0.016114821680197237,76
54,true_prior_platinum_therapy,confounder,categorical_eta,0.015211829986657637,0.015211829986657637,81
30,true_prior_platinum_therapy,confounder,categorical_eta,0.013324353208218473,0.013324353208218473,71
17,true_prior_platinum_therapy,confounder,categorical_eta,0.012618043391568719,0.012618043391568719,63
55,true_prior_platinum_therapy,confounder,categorical_eta,0.011851451314002571,0.011851451314002571,89
40,true_prior_platinum_therapy,confounder,categorical_eta,0.011546614507252176,0.011546614507252176,33
7,true_prior_platinum_therapy,confounder,categorical_eta,0.008261046546384793,0.008261046546384793,67
43,true_prior_platinum_therapy,confounder,categorical_eta,0.006789221240216489,0.006789221240216489,25
84,true_sex,confounder,categorical_eta,0.9078510958231869,0.9078510958231869,90
3,true_sex,confounder,categorical_eta,0.7578384527788675,0.7578384527788675,98
36,true_sex,confounder,categorical_eta,0.6041924839936252,0.6041924839936252,72
31,true_sex,confounder,categorical_eta,0.5932525864480095,0.5932525864480095,44
42,true_sex,confounder,categorical_eta,0.5503599080046736,0.5503599080046736,62
7,true_sex,confounder,categorical_eta,0.43173495790129834,0.43173495790129834,67
24,true_sex,confounder,categorical_eta,0.42660322068396955,0.42660322068396955,48
18,true_sex,confounder,categorical_eta,0.25274203247124727,0.25274203247124727,80
39,true_sex,confounder,categorical_eta,0.24075350868081657,0.24075350868081657,29
91,true_sex,confounder,categorical_eta,0.14990912865044995,0.14990912865044995,84
30,true_sex,confounder,categorical_eta,0.14522584186656295,0.14522584186656295,71
65,true_sex,confounder,categorical_eta,0.12401625702616997,0.12401625702616997,37
98,true_sex,confounder,categorical_eta,0.11425292424451743,0.11425292424451743,65
20,true_sex,confounder,categorical_eta,0.10506237280652925,0.10506237280652925,32
14,true_sex,confounder,categorical_eta,0.10406154334424692,0.10406154334424692,92
4,true_sex,confounder,categorical_eta,0.10349881210718498,0.10349881210718498,86
5,true_sex,confounder,categorical_eta,0.09524502778863317,0.09524502778863317,43
49,true_sex,confounder,categorical_eta,0.09431996737737855,0.09431996737737855,38
58,true_sex,confounder,categorical_eta,0.09277372224087735,0.09277372224087735,97
92,true_sex,confounder,categorical_eta,0.09228286327390695,0.09228286327390695,91
28,true_sex,confounder,categorical_eta,0.08603258295441756,0.08603258295441756,20
59,true_sex,confounder,categorical_eta,0.07995890112216364,0.07995890112216364,2
77,true_sex,confounder,categorical_eta,0.0796004737905643,0.0796004737905643,88
63,true_sex,confounder,categorical_eta,0.07758493068483482,0.07758493068483482,1
45,true_sex,confounder,categorical_eta,0.07508892261109495,0.07508892261109495,34
60,true_sex,confounder,categorical_eta,0.07375696777070062,0.07375696777070062,77
13,true_sex,confounder,categorical_eta,0.07326509416730592,0.07326509416730592,52
73,true_sex,confounder,categorical_eta,0.07210562888287282,0.07210562888287282,45
94,true_sex,confounder,categorical_eta,0.07175628379628099,0.07175628379628099,93
12,true_sex,confounder,categorical_eta,0.06558396840488352,0.06558396840488352,9
1,true_sex,confounder,categorical_eta,0.06505659267089306,0.06505659267089306,85
15,true_sex,confounder,categorical_eta,0.0645956929197556,0.0645956929197556,13
53,true_sex,confounder,categorical_eta,0.06129428236330125,0.06129428236330125,99
34,true_sex,confounder,categorical_eta,0.06109272833131351,0.06109272833131351,75
51,true_sex,confounder,categorical_eta,0.0583452468049734,0.0583452468049734,19
9,true_sex,confounder,categorical_eta,0.058135169303719404,0.058135169303719404,46
62,true_sex,confounder,categorical_eta,0.05772779292064381,0.05772779292064381,94
64,true_sex,confounder,categorical_eta,0.05734325320275897,0.05734325320275897,11
69,true_sex,confounder,categorical_eta,0.05728228549492976,0.05728228549492976,40
35,true_sex,confounder,categorical_eta,0.055163749463263766,0.055163749463263766,55
43,true_sex,confounder,categorical_eta,0.0541913514383299,0.0541913514383299,25
11,true_sex,confounder,categorical_eta,0.05410342125472217,0.05410342125472217,96
86,true_sex,confounder,categorical_eta,0.053049505904584356,0.053049505904584356,15
41,true_sex,confounder,categorical_eta,0.05092924112326772,0.05092924112326772,50
6,true_sex,confounder,categorical_eta,0.04885781255294773,0.04885781255294773,56
23,true_sex,confounder,categorical_eta,0.04850542153085596,0.04850542153085596,6
16,true_sex,confounder,categorical_eta,0.04773506605422715,0.04773506605422715,21
99,true_sex,confounder,categorical_eta,0.04694496868937984,0.04694496868937984,78
66,true_sex,confounder,categorical_eta,0.046497501696894594,0.046497501696894594,58
2,true_sex,confounder,categorical_eta,0.04596005978965928,0.04596005978965928,26
88,true_sex,confounder,categorical_eta,0.04488252979524213,0.04488252979524213,70
21,true_sex,confounder,categorical_eta,0.04485509963022918,0.04485509963022918,87
38,true_sex,confounder,categorical_eta,0.04449563988083622,0.04449563988083622,66
25,true_sex,confounder,categorical_eta,0.04434952455181636,0.04434952455181636,60
52,true_sex,confounder,categorical_eta,0.043147895955143095,0.043147895955143095,31
55,true_sex,confounder,categorical_eta,0.04223085404093221,0.04223085404093221,89
26,true_sex,confounder,categorical_eta,0.0421939575854806,0.0421939575854806,69
54,true_sex,confounder,categorical_eta,0.04143704704319224,0.04143704704319224,81
95,true_sex,confounder,categorical_eta,0.04102369467242944,0.04102369467242944,27
74,true_sex,confounder,categorical_eta,0.04095792321718893,0.04095792321718893,83
76,true_sex,confounder,categorical_eta,0.03899774338984254,0.03899774338984254,100
82,true_sex,confounder,categorical_eta,0.038961371705414,0.038961371705414,14
10,true_sex,confounder,categorical_eta,0.03879021339898708,0.03879021339898708,42
87,true_sex,confounder,categorical_eta,0.038546821274269304,0.038546821274269304,17
19,true_sex,confounder,categorical_eta,0.03829190420811509,0.03829190420811509,36
79,true_sex,confounder,categorical_eta,0.03713525762019715,0.03713525762019715,30
17,true_sex,confounder,categorical_eta,0.036765336849913066,0.036765336849913066,63
68,true_sex,confounder,categorical_eta,0.03600609673739327,0.03600609673739327,10
80,true_sex,confounder,categorical_eta,0.035780723988297715,0.035780723988297715,61
22,true_sex,confounder,categorical_eta,0.035714575467853116,0.035714575467853116,73
72,true_sex,confounder,categorical_eta,0.03453270425036494,0.03453270425036494,8
32,true_sex,confounder,categorical_eta,0.03416736923496109,0.03416736923496109,24
71,true_sex,confounder,categorical_eta,0.0340049719915717,0.0340049719915717,7
97,true_sex,confounder,categorical_eta,0.03383524728148114,0.03383524728148114,74
85,true_sex,confounder,categorical_eta,0.03330182519843713,0.03330182519843713,57
56,true_sex,confounder,categorical_eta,0.0323168132274977,0.0323168132274977,53
40,true_sex,confounder,categorical_eta,0.032194273329290604,0.032194273329290604,33
48,true_sex,confounder,categorical_eta,0.031139186206175725,0.031139186206175725,23
70,true_sex,confounder,categorical_eta,0.028415838323694063,0.028415838323694063,82
44,true_sex,confounder,categorical_eta,0.0269567312252721,0.0269567312252721,5
27,true_sex,confounder,categorical_eta,0.024990129723201637,0.024990129723201637,22
93,true_sex,confounder,categorical_eta,0.02319725620724926,0.02319725620724926,68
29,true_sex,confounder,categorical_eta,0.021437196038501537,0.021437196038501537,49
90,true_sex,confounder,categorical_eta,0.02014794663096715,0.02014794663096715,59
67,true_sex,confounder,categorical_eta,0.018023146352792573,0.018023146352792573,51
81,true_sex,confounder,categorical_eta,0.017722464118888434,0.017722464118888434,3
8,true_sex,confounder,categorical_eta,0.017603471419845897,0.017603471419845897,39
37,true_sex,confounder,categorical_eta,0.017169855495978565,0.017169855495978565,64
96,true_sex,confounder,categorical_eta,0.016961520262435067,0.016961520262435067,4
0,true_sex,confounder,categorical_eta,0.01453170013107258,0.01453170013107258,41
89,true_sex,confounder,categorical_eta,0.014215324331972312,0.014215324331972312,76
46,true_sex,confounder,categorical_eta,0.01410147854640206,0.01410147854640206,35
50,true_sex,confounder,categorical_eta,0.013993567850051122,0.013993567850051122,95
33,true_sex,confounder,categorical_eta,0.013705847841547821,0.013705847841547821,47
61,true_sex,confounder,categorical_eta,0.012628689972400204,0.012628689972400204,79
78,true_sex,confounder,categorical_eta,0.011990787376282478,0.011990787376282478,12
83,true_sex,confounder,categorical_eta,0.010192557789595987,0.010192557789595987,28
75,true_sex,confounder,categorical_eta,0.005266033887028047,0.005266033887028047,16
47,true_sex,confounder,categorical_eta,0.004196594791135298,0.004196594791135298,54
57,true_sex,confounder,categorical_eta,0.0031365554772543507,0.0031365554772543507,18
